ID,Fecha,Provincia,Cantón,Cobertura,Tipo de Protesta,Sub Tipo de Protesta,Actor,Tipo de Actor,Sub Tipo de Actor,Demanda,Tipo de Demanda,Sub Tipo de Demanda,Entidad,Tipo de Entidad,Resolución,Alianza,Clase,Represión,Resumen,Noticias
7549,2019-03-11,Limón,Limón,Regional,Concentración,,"Trabajadores, trabajadoras, extrabajadores y extrabajadoras de Chiquita Brands",Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Restituir a trabajadoras y trabajadores despedidos.,Defensa del trabajo y las condiciones laborales,Mantenimiento del empleo y lucha contra los despidos,Chiquita Brands,Empresas privadas,No registrada/no existente,Participación conjunta,Particular,No registrado o no existente,"Ex trabajadoras y ex trabajadores de Chiquita Brands realizan una vigilia para exigir una reinstalación en sus puestos, indicando que esta empresa no realizó los despidos como debe ser, ya que el despido efectivo es hasta el 19 de marzo, sin embargo, la empresa dejó de operar y se encuentra cerrada con candados, evitando el paso de las y los trabajadores despedidos.","CR Hoy: TRABAJADORES DE CHIQUITA BRANDS HARÁN VIGILIA PARA EVITAR DESPIDOS (2019-03-11), La Extra: VIGILIA POR 200 PERSONAS QUE QUEDARON SIN TRABAJO (2019-03-10)"
7596,2019-03-05,Limón,Limón,Regional,Concentración,,"Trabajadores, trabajadoras, extrabajadores y extrabajadoras de Chiquita Brands",Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Restituir a trabajadoras y trabajadores despedidos.,Defensa del trabajo y las condiciones laborales,Mantenimiento del empleo y lucha contra los despidos,Chiquita Brands,Empresas privadas,No diálogo,Participación conjunta,Particular,No registrado o no existente,"Trabajadores y trabajadoras de Chiquita Brands afiliadas al SINTRACOBAL se concentran en las afueras del predio de esta empresa para exigir la re instalación en sus puestos de trabajo y denunciar el ""matonismo"" de la empresa, la cual mediante mensajes de texto  le indicó a las y los 170 trabajadores despedidos  que no se presentaran al predio.  Maikol Hernández, secretario general del SINTRACOBAL  señala que, “es falso que la empresa tiene que suspender todas sus operaciones por el cambio del modelo portuario, sino que lo que está haciendo es trasladar operaciones a otros empleadores de la zona y de esta forma tercerizando (...) el gobierno permite a las empresas hacer lo que les da la gana; es decir, para nosotros se está dando un matonismo empresarial”.","La Extra: EMPLEADOS DE CHIQUITA BRANDS DENUNCIAN “MATONISMO EMPRESARIAL” (2019-03-05), CR Hoy: EMPLEADOS DE CHIQUITA BRANDS PIDEN SER REINSTALADOS DE MANERA INMEDIATA (2019-03-05)"
7632,2019-05-03,Puntarenas,Osa,Regional,Concentración,,Personas afectadas por el Nemagón,Grupos y/u organizaciones de trabajadores y trabajadoras,De extrabajadores y extrabajadoras y pensionados y pensionadas,Aprobar la indemnización por el uso de Nemagon en bananeras de la zona sur. ,Defensa del trabajo y las condiciones laborales,Indemnización,"Asamblea legislativa, administración Alvarado Quesada",Poder Judicial,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Personas afectadas por el Nemagón se concentran en el parque de Palmar Sur de Osa para exigir a las y los diputados la aprobación de un proyecto de ley que se encuentra en la corriente legislativa, el cual tiene como fin aumentar la contribución a $10 mil a las víctimas por el herbicida usado en plantaciones bananeras entre las décadas de 1960 y 1970, así como ampliar las afectaciones de salud provocadas por el herbicida, más allá de la esterilización. Ignacio Rodríguez, integrante de este grupo, señala que el 40% de los trabajadores que resultaron afectados murieron esperando que les indemnizaran y agrega que “los gobiernos nos ofrecen, vamos a la mesa, ellos dicen y solo promesas, no nos han cumplido y si eso no lo arreglan pronto amanecemos en el puente"". 

",La Extra: INS PATEA BOLA POR NEMAGÓN (2019-05-09)
7633,2019-05-11,,,Regional,Declaración pública,Denuncia,Personas afectadas por el Nemagón,Grupos y/u organizaciones de trabajadores y trabajadoras,De extrabajadores y extrabajadoras y pensionados y pensionadas,Aprobar la indemnización por el uso de Nemagon en bananeras de la zona sur. ,Defensa del trabajo y las condiciones laborales,Indemnización,"Asamblea legislativa, administración Alvarado Quesada",Poder Judicial,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Con una visita a Diario Extra personas extrabajadoras de las bananeras de la zona sur afectadas por el Nemagón, denuncian que tienen décadas de esperar la aprobación de un proyecto de ley que les indemnice las afectaciones a su salud por el uso y exposición de este agroquímico. Por esta razón, señalan que solicitaron una audiencia para el 15 de mayo en el INS con el objetivo que aclarar de dónde provendrán los recursos para realizar los pagos de estas indemnizaciones, y así solucionar las dudas para que este proyecto de ley  sea aprobado prontamente ne la Asamblea Legislativa.

",La Extra: DESPEJARÁN DUDAS SOBRE NEMAGÓN CON INS (2019-05-11)
7643,2019-05-25,,,Regional,Declaración pública,Amenaza,Extrabajadores y extrabajadoras afectadas por el nemagón,Grupos y/u organizaciones de trabajadores y trabajadoras,De extrabajadores y extrabajadoras y pensionados y pensionadas,Aprobar proyecto de Ley No. 20 500.,"En favor o en contra de leyes, reglamentos, planes y/o decretos","En favor de leyes, reglamentos, planes y/o decretos",Asamblea Legislativa de la Administración Alvarado Quesada,Poder Legislativo,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Un grupo de personas afectadas por el nemagón, en su mayoría hombres que laboraban para empresas bananeras ubicadas en el Pacífico Sur costarricense, amenaza públicamente que bloquearán el puente sobre el río Térraba, si la Asamblea Legislativa no prioriza la aprobación del proyecto de Ley No. 20 500 que indemnizaría a las personas que sufrieron afectación por el contacto con este plaguicida. El mismo grupo informa que en días pasados acudieron a las sedes del poder legislativo y ejecutivo para solicitar que se atienda su demanda.",La Extra: AMENAZAN BLOQUEAR PUENTE DEL TÉRRABA (2019-05-25)
8113,2019-09-23,,,Local,Denuncia ante entidades nacionales y/o entidades internacionales,,UNT,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Denunciar morosidad en el pago de la cuotas obrero-patronales de la CCSS.,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Agromonte S.A.,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Mediante una carta dirigida a Román Macaya, presidente ejecutivo de la CCSS, y a demás miembros de la junta directiva de dicha institución, la UNT denuncia que la empresa piñera Agromonte S.A., ubicada en Muelle, San Carlos, se mantiene atrasada en el pago de las cuotas obrero-patronales de sus trabajadores y trabajadoras. Esta denuncia se suma a una acción reciente de la fiscalía contra la misma empresa por el delito de tráfico y trata ilegal de personas. Édgar Morales, secretario general de la UNT, manifiesta que la morosidad de la empresa ha generado que las y los trabajadores tengan problemas de atención de los centros de salud de la CCSS y en la obtención de créditos.

",La Extra: UNT DENUNCIA PIÑERA AGROMONTE ANTE CCSS (2019-09-26)
8498,2020-04-27,,,Local,Declaración pública,Denuncia,Trabajadores y trabajadoras de Del Oro,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Denunciar irrespeto a los derechos laborales.,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Del Oro,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Personas trabajadoras dedicadas a la cosecha de naranjas para la empresa Del Oro, ubicada en el cantón Upala, en la frontera norte de Costa Rica, denuncian irregularidades en el cumplimiento de sus derechos laborales. Señalan que luego de contratarles, la empresa cambió los términos de la remuneración pasando de un pago semanal fijo a un por destajo. También indican que luego de que algunos exigieran que se pagara el salario mínimo, fueron despedidos y en su lugar contrataron a personas nicaragüenses a las que se les paga incluso menos salario. Asimismo, denuncian que el transporte que ofrece la empresa para su traslado no cumple con los lineamientos establecidos por el MINSA en el marco de la crisis sanitaria por el COVID-19.
",Socialismo Hoy: UPALA: DEL ORO IRRESPETA DERECHOS EN COSECHA DE NARANJA (2020-04-27)
10556,2022-03-14,,,Nacional,Denuncia ante entidades nacionales y/o entidades internacionales,,Asociación Confraternidad Guanacasteca,Grupos y/u organizaciones de ambientalistas,,Declarar inconstitucional el canon de agua para riego que pagan las grandes fincas de monocultivos,Defensa del ambiente,Defensa de recurso hídrico,Sala Constitucional,Poder Judicial,Se recibe la petición,No registrada/no existente,General,No registrado o no existente,"Un representante de la Asociación Confraternidad Guanacasteca, llamado Gadi Amit, interpone una acción de inconstitucionalidad en contra del canon de agua para riego que pagan las grandes fincas de monocultivos de arroz, caña de azúcar, palma africana, pastos y café, por estimarlos contrarios a los artículos 21, 33 y 50 de la Constitución Política. La organización afirma que estos grandes consumidores no tienen medidores, situación que se presta para abusos, por lo que no debería permitirse que se otorgue una concesión de aguas, sin posibilidad de medir el caudal realmente usado por el concesionario. La Sala Constitucional acoge la acción para su estudio.
",Semanario Universidad: SALA IV ACOGE ACCIÓN DE INCONSTITUCIONALIDAD CONTRA CANON DE AGUA QUE PAGAN GRANDES FINCAS DE MONOCULTIVOS (2022-03-14)
11677,2023-08-23,Alajuela,Upala,Local,Denuncia ante entidades nacionales y/o entidades internacionales,,Vecinos ,Grupos y/u organizaciones de vecinos y vecinas,,Solicitud de nulidad a siembra de piña ,Defensa del ambiente,Lucha contra monocultivos,SETENA,Órganos desconcentrados,Respuesta negativa por vía legal,Participación conjunta,Particular,No registrado o no existente,"Un grupo de vecinos y vecinas de Las Brisas de Upala interponen una solicitud de nulidad de viabilidad ambiental ante la SETENA,  en contra de una siembra de piña que se ubica a la par del centro educativo Miramar, de la iglesia y de la cancha deportiva de la comunidad. Este sembradío recibió viabilidad ambiental en mayo de este año por el mismo SETENA. Las y los vecinos argumentan que hay un alto riesgo de intoxicación por agroquímicos, que el espacio cada vez está más cercado por la piña, y que se han limitado las posibilidades de otros cultivos. Además, solicitan que se regulen las distancias de fumigación terrestre que deben separar los monocultivos de las comunidades. Los diputados Ariel Robles Barrantes y Priscilla Vindas Salazar, del FA muestran su apoyo a la causa. La SETENA responde que el expediente fue valorado y la propuesta de la empresa agrícola sigue en pie, pues establecía un plan de gestión ambiental y la construcción de una zona de amortiguamiento entre el proyecto y la comunidad. 
",Semanario Universidad: PUEBLO RODEADO DE PIÑA RECLAMA A SETENA POR PERMITIR SU SIEMBRA A LA PAR DE LA ESCUELA (2023-08-23)
12081,2024-01-22,Limón,Talamanca,Regional,Denuncia ante entidades nacionales y/o entidades internacionales,,Personas indígenas Ngöbe extrabajadoras Del Monte,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Denunciar despidos injustificados de la empresa Del Monte ,Defensa del trabajo y las condiciones laborales,Mantenimiento del empleo y lucha contra los despidos,"La Sala II, del Poder Judicial, administración Chaves Robles ",Poder Judicial,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Un grupo de personas indígenas Ngöbe presenta una demanda en la Sala II en contra de la empresa Del Monte por el despido injustificado de 59 personas y la amonestación de otras 194, en el año 2012. Las personas manifestantes alegan que los hechos ocurrieron en el marco de una convención colectiva, y luego de que las personas trabajadoras se fueran a huelga por un solo día. Además, comentan que en el 2012, el Juzgado de Trabajo del Primer Circuito Judicial de la Zona Atlántica declaró la huelga como ilegal, sin embargo, no contó con interpretación en lengua ngäbere durante las etapas del proceso y se les trató como “migrantes irregulares”.",Semanario Universidad: INDÍGENAS NGÖBE ACUDEN A SALA II CON ACUSACIÓN CONTRA DEL MONTE POR DESPIDOS Y PRÁCTICAS ANTISINDICALES  (2024-01-22)
12216,2024-02-26,Alajuela,Grecia,Regional,Declaración pública,Denuncia,Vecinas y vecinos de Río Cuarto  ,Grupos y/u organizaciones de vecinos y vecinas,,Denunciar a la empresa Dole como la  responsable de la aparición de enfermedades respiratorias y cutáneas en la población local,Defensa del ambiente,Lucha contra la contaminación ambiental,"Empresa Dole, administración Chaves Robles ",Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"A través de un comunicado, un grupo de vecinas y vecinos del asentamiento de la Estela Quesada, en Santa Isabel de Río Cuarto de Alajuela, denuncian a la empresa Dole como la  responsable de la aparición de enfermedades respiratorias y cutáneas en la población local. Según las personas manifestantes, las afectaciones de salud son producto de la quema de rastrojos de piña que efectúa la empresa, práctica que está prohibida en otros países. Además, agregan que esto contribuye al calentamiento global, la contaminación ambiental, el empobrecimiento del suelo e incendios forestales. ","El Norte Hoy: VECINOS DE RIO CUARTO DENUNCIAN QUEMAS DE PIÑERAS  (2024-02-26), SURCOS: QUEMA DE PIÑA EN ESTELA QUESADA DE RIO CUARTO ¿COMO AFECTA A LAS PERSONAS VECINAS_  (2024-02-27), SURCOS: QUEMA DE PIÑA EN ESTELA QUESADA DE RIO CUARTO – AFECTACIONES A LAS PERSONAS Y AL AMBIENTE  (2024-02-27), SURCOS: PERSONAS VECINAS DE RIO CUARTO DENUNCIAN QUEMAS DE PIÑERAS  (2024-02-27)"
